address,albers_x,albers_y,DISSEMINATION_BLOCK_ID,nearest_facility,coord_x,coord_y,drv_time_sec,drv_time_hrs,drv_dist,tag
"107 W 17TH AV, VANCOUVER, BC",1210698,475375,59150681002,Simon Fraser Elementary,1210646,475505,38.977596685318375,00:00:38,0.163,schools
"107 W 19TH AV, VANCOUVER, BC",1210700,475162,59150682002,Simon Fraser Elementary,1210646,475505,69.49160319548888,00:01:09,0.378,schools
"107 W 21ST AV, VANCOUVER, BC",1210703,474950,59150683002,Simon Fraser Elementary,1210646,475505,100.12095816024997,00:01:40,0.594,schools
"107 W 22ND AV, VANCOUVER, BC",1210704,474851,59153252001,Simon Fraser Elementary,1210646,475505,109.62947321747234,00:01:49,0.693,schools
"107 W 23RD AV, VANCOUVER, BC",1210705,474738,59153252002,General Wolfe Elementary,1210854,474408,98.91027098174963,00:01:38,0.575,schools
"107 W 39TH AV, VANCOUVER, BC",1210739,473139,59153250007,Sir Wm Van Horne Elementary,1210881,472668,97.07736808456539,00:01:37,0.617,schools
"107 W 41ST AV, VANCOUVER, BC",1210744,472880,59150540007,Sir Wm Van Horne Elementary,1210881,472668,72.51081402048828,00:01:12,0.358,schools
"107 W 6TH AV, VANCOUVER, BC",1210680,476474,59154173017,St Patrick Regional Secondary,1211034,475992,150.6510941568925,00:02:30,1.106,schools
"107 W WOODSTOCK AV, VANCOUVER, BC",1210743,472937,59150540002,Sir Wm Van Horne Elementary,1210881,472668,77.93586509144302,00:01:17,0.415,schools
"1070 CONNAUGHT DRIVE, VANCOUVER, BC",1209181,473896,59150670007,Vancouver Talmud Torah Elementary,1209333,474385,85.7986616472324,00:01:25,0.61,schools
"1070 E 13TH AV, VANCOUVER, BC",1212562,475730,59150745004,Charles Dickens Elementary,1212535,475325,97.68694392661803,00:01:37,0.695,schools
"1070 E 22ND AV, VANCOUVER, BC",1212558,474853,59150373001,Charles Dickens Annex,1212533,474809,8.375077311122915,00:00:08,0.026,schools
"1070 E 33RD AV, VANCOUVER, BC",1212566,473673,59150381004,Sir Richard McBride Annex,1212408,473884,68.42998784383755,00:01:08,0.322,schools
"1070 E 37TH AV, VANCOUVER, BC",1212553,473257,59150385001,Sir Alexander Mackenzie Elementary,1212313,473057,89.26871328270033,00:01:29,0.519,schools
"1070 E 40TH AV, VANCOUVER, BC",1212564,472948,59150387001,Sir Alexander Mackenzie Elementary,1212313,473057,93.51602545823968,00:01:33,0.401,schools
"1070 E HASTINGS ST, VANCOUVER, BC",1212482,478197,59153189016,Admiral Seymour StrongStart Centre,1212578,477967,48.14230751237266,00:00:48,0.271,schools
"1070 NELSON ST, VANCOUVER, BC",1209078,478220,59153684001,Pattison High School,1209307,478110,73.27081538994278,00:01:13,0.34,schools
"1070 W 10TH AV, VANCOUVER, BC",1209154,476003,59153136002,L'Ecole Bilingue Elementary,1209026,475541,111.17049223427105,00:01:51,0.617,schools
"1070 W 10TH AV, VANCOUVER, BC",1209169,476003,59153136002,L'Ecole Bilingue Elementary,1209026,475541,111.17049223427105,00:01:51,0.617,schools
"1070 W 15TH AV, VANCOUVER, BC",1209137,475492,59150645003,L'Ecole Bilingue Elementary,1209026,475541,43.249048473334625,00:00:43,0.157,schools
"1070 W 32ND AV, VANCOUVER, BC",1209181,473775,59150670006,Vancouver Talmud Torah Elementary,1209333,474385,92.14404255980752,00:01:32,0.731,schools
"1070 W 33RD AV, VANCOUVER, BC",1209183,473670,59150668001,Pacific Torah Institute International,1209340,472811,109.07631459840485,00:01:49,0.948,schools
"1070 W 38TH AV, VANCOUVER, BC",1209168,473148,59150669008,Pacific Torah Institute International,1209340,472811,71.22149002413724,00:01:11,0.524,schools
"1070 W 7TH AV, VANCOUVER, BC",1209150,476307,59154192004,Peak House,1208284,476091,131.7727626283799,00:02:11,1.02,schools
"1070 W KING EDWARD AV, VANCOUVER, BC",1209147,474520,59150659018,Westside Montessori,1209243,474492,26.28636405921281,00:00:26,0.077,schools
"1071 E 10TH AV, VANCOUVER, BC",1212541,476088,59150744001,Florence Nightingale StrongStart Centre,1211687,475869,126.21338810169156,00:02:06,1.177,schools
"1071 E 12TH AV, VANCOUVER, BC",1212558,475888,59150744003,Florence Nightingale StrongStart Centre,1211687,475869,86.92699338711729,00:01:26,0.919,schools
"1071 E 33RD AV, VANCOUVER, BC",1212535,473726,59150419004,Sir Richard McBride Annex,1212408,473884,42.55981687815694,00:00:42,0.2,schools
"1071 MAINLAND ST, VANCOUVER, BC",1209671,477564,59153470001,Elsie Roy Elementary,1209538,477136,122.18639136574463,00:02:02,0.958,schools
"1071 W 7TH AV, VANCOUVER, BC",1209144,476360,59154192002,False Creek Elementary,1209243,476553,131.92663956486342,00:02:11,0.77,schools
"1072 E 31ST AV, VANCOUVER, BC",1212535,473925,59150419004,Sir Richard McBride Annex,1212408,473884,26.585317657527032,00:00:26,0.083,schools
"1072 E 39TH AV, VANCOUVER, BC",1212562,473054,59150385003,Sir Alexander Mackenzie Elementary,1212313,473057,80.82585977384461,00:01:20,0.3,schools
"1072 MATTHEWS AV, VANCOUVER, BC",1209098,475056,59150657010,L'Ecole Bilingue Elementary,1209026,475541,80.94913870437027,00:01:20,0.726,schools
"1072 W 29TH AV, VANCOUVER, BC",1209177,474108,59150670009,Vancouver Talmud Torah Elementary,1209333,474385,73.75454158142374,00:01:13,0.492,schools
"1073 E 35TH AV, VANCOUVER, BC",1212549,473487,59150381004,Sir Richard McBride Annex,1212408,473884,73.09772010320152,00:01:13,0.479,schools
"1073 W BROADWAY, VANCOUVER, BC",1209150,476172,59153133004,Peak House,1208284,476091,121.84770408619151,00:02:01,0.922,schools
"1074 CARDERO ST, VANCOUVER, BC",1208438,478649,59153956002,Lord Roberts Elementary,1208355,478705,39.74139036694661,00:00:39,0.194,schools
"1074 DAVIE ST, VANCOUVER, BC",1208872,477967,59150795003,Anchor Point Montessori,1208902,477646,95.58773228562133,00:01:35,0.711,schools
"1074 E 10TH AV, VANCOUVER, BC",1212541,476031,59150744002,Florence Nightingale StrongStart Centre,1211687,475869,114.24241524240695,00:01:54,1.078,schools
"1074 E 12TH AV, VANCOUVER, BC",1212558,475831,59150745005,Florence Nightingale StrongStart Centre,1211687,475869,102.6902162584389,00:01:42,0.969,schools
"1075 BURNABY ST, VANCOUVER, BC",1208830,477940,59150795003,Anchor Point Montessori,1208902,477646,81.57332449204459,00:01:21,0.65,schools
"1075 COMOX ST, VANCOUVER, BC",1209094,478143,59153684001,Pattison High School,1209307,478110,64.22812551621412,00:01:04,0.296,schools
"1075 COMOX ST, VANCOUVER, BC",1209064,478170,59153684001,Pattison High School,1209307,478110,64.22812551621412,00:01:04,0.296,schools
"1075 COMOX ST, VANCOUVER, BC",1209050,478176,59153684001,Pattison High School,1209307,478110,64.22812551621412,00:01:04,0.296,schools
"1075 COMOX ST, VANCOUVER, BC",1209043,478184,59153684001,Pattison High School,1209307,478110,64.22812551621412,00:01:04,0.296,schools
"1075 COMOX ST, VANCOUVER, BC",1209079,478157,59153684001,Pattison High School,1209307,478110,64.22812551621412,00:01:04,0.296,schools
"1075 COMOX ST, VANCOUVER, BC",1209056,478195,59153684001,Pattison High School,1209307,478110,64.22812551621412,00:01:04,0.296,schools
"1075 DENMAN ST, VANCOUVER, BC",1208165,478893,59150863010,King George Secondary,1208443,479047,56.54715637597605,00:00:56,0.378,schools
"1075 DOUGLAS CRESCENT, VANCOUVER, BC",1209139,475215,59150656002,L'Ecole Bilingue Elementary,1209026,475541,45.90444972655137,00:00:45,0.51,schools
"1075 E 21ST AV, VANCOUVER, BC",1212552,475013,59154158001,Charles Dickens Annex,1212533,474809,66.32963548237896,00:01:06,0.302,schools
"1075 E 22ND AV, VANCOUVER, BC",1212557,474912,59154158003,Charles Dickens Annex,1212533,474809,55.648807744037704,00:00:55,0.197,schools
"1075 E 38TH AV, VANCOUVER, BC",1212564,473213,59150385001,Sir Alexander Mackenzie Elementary,1212313,473057,85.96370528131212,00:01:25,0.509,schools
"1075 E 39TH AV, VANCOUVER, BC",1212571,473114,59150385002,Sir Alexander Mackenzie Elementary,1212313,473057,80.76263332101374,00:01:20,0.402,schools
"1075 E 40TH AV, VANCOUVER, BC",1212573,473009,59150385003,Sir Alexander Mackenzie Elementary,1212313,473057,84.15217151200594,00:01:24,0.31,schools
"1075 GILFORD ST, VANCOUVER, BC",1208058,479006,59150861004,King George Secondary,1208443,479047,59.395950838187794,00:00:59,0.49,schools
"1075 JERVIS ST, VANCOUVER, BC",1208737,478468,59153676003,Lord Roberts Annex,1208956,478319,49.854637520829,00:00:49,0.324,schools
"1075 W 10TH AV, VANCOUVER, BC",1209152,476062,59153136001,Peak House,1208284,476091,122.4615013737061,00:02:02,0.923,schools
"1075 W 13TH AV, VANCOUVER, BC",1209159,475751,59150646005,L'Ecole Bilingue Elementary,1209026,475541,74.27210460855578,00:01:14,0.391,schools
"1075 W 14TH AV, VANCOUVER, BC",1209158,475648,59150646002,L'Ecole Bilingue Elementary,1209026,475541,59.025046952717304,00:00:59,0.274,schools
"1075 W 14TH AV, VANCOUVER, BC",1209128,475647,59150646002,L'Ecole Bilingue Elementary,1209026,475541,59.025046952717304,00:00:59,0.274,schools
"1075 W 14TH AV, VANCOUVER, BC",1209174,475648,59150646002,L'Ecole Bilingue Elementary,1209026,475541,59.025046952717304,00:00:59,0.274,schools
"1075 W 14TH AV, VANCOUVER, BC",1209143,475648,59150646002,L'Ecole Bilingue Elementary,1209026,475541,59.025046952717304,00:00:59,0.274,schools
"1075 W 15TH AV, VANCOUVER, BC",1209160,475546,59150645004,L'Ecole Bilingue Elementary,1209026,475541,40.24294833690164,00:00:40,0.181,schools
"1075 W GEORGIA ST, VANCOUVER, BC",1209498,478649,59150850009,Lord Roberts Annex,1208956,478319,123.5552090498765,00:02:03,0.882,schools
"1076 DENMAN ST, VANCOUVER, BC",1208216,478882,59150865004,King George Secondary,1208443,479047,51.1655157998923,00:00:51,0.322,schools
"1076 E 11TH AV, VANCOUVER, BC",1212563,475932,59150744003,Florence Nightingale StrongStart Centre,1211687,475869,91.08021168560526,00:01:31,0.963,schools
"1076 E 16TH AV, VANCOUVER, BC",1212563,475458,59154191003,Charles Dickens Elementary,1212535,475325,50.57648104029694,00:00:50,0.218,schools
"1076 E 18TH AV, VANCOUVER, BC",1212549,475257,59154191009,Charles Dickens Elementary,1212535,475325,39.036174813786175,00:00:39,0.13,schools
"1076 E 20TH AV, VANCOUVER, BC",1212570,475057,59154158001,Charles Dickens Elementary,1212535,475325,53.995053999330665,00:00:53,0.276,schools
"1076 E 29TH AV, VANCOUVER, BC",1212529,474170,59150419001,Sir Richard McBride Annex,1212408,473884,48.79915510618053,00:00:48,0.418,schools
"1076 E 38TH AV, VANCOUVER, BC",1212567,473156,59150385002,Sir Alexander Mackenzie Elementary,1212313,473057,80.7142212650445,00:01:20,0.31,schools
"1076 E 39TH AV, VANCOUVER, BC",1212572,473054,59150385003,Sir Alexander Mackenzie Elementary,1212313,473057,84.0980244222914,00:01:24,0.31,schools
"1076 E 40TH AV, VANCOUVER, BC",1212574,472949,59150387001,Sir Alexander Mackenzie Elementary,1212313,473057,95.63232058278406,00:01:35,0.508,schools
"1076 GRANVILLE ST, VANCOUVER, BC",1209407,477802,59154134002,Anchor Point Montessori,1208902,477646,130.78466562624087,00:02:10,0.865,schools
"1076 GRANVILLE ST, VANCOUVER, BC",1209402,477796,59154134002,Anchor Point Montessori,1208902,477646,130.78466562624087,00:02:10,0.865,schools
"1076 W 11TH AV, VANCOUVER, BC",1209155,475901,59153136003,L'Ecole Bilingue Elementary,1209026,475541,96.39435492074966,00:01:36,0.5,schools
"1076 W 37TH AV, VANCOUVER, BC",1209167,473251,59150669008,Pacific Torah Institute International,1209340,472811,89.63118382437118,00:01:29,0.727,schools
"1077 E 15TH AV, VANCOUVER, BC",1212556,475572,59150737004,Charles Dickens Elementary,1212535,475325,66.19462467855739,00:01:06,0.479,schools
"1077 GREAT NORTHERN WAY, VANCOUVER, BC",1212509,476554,59150750034,Grandview Elementary,1213067,476608,117.59928183497163,00:01:57,0.961,schools
"1078 E 37TH AV, VANCOUVER, BC",1212564,473257,59150385001,Sir Alexander Mackenzie Elementary,1212313,473057,85.69670411461284,00:01:25,0.508,schools
"1078 RICHELIEU AV, VANCOUVER, BC",1209123,475291,59150656002,L'Ecole Bilingue Elementary,1209026,475541,26.35000517868974,00:00:26,0.241,schools
"1079 E 14TH AV, VANCOUVER, BC",1212555,475688,59150745004,Charles Dickens Elementary,1212535,475325,106.58384391160455,00:01:46,0.702,schools
"1079 E 41ST AV, VANCOUVER, BC",1212577,472905,59150387001,Sir Alexander Mackenzie Elementary,1212313,473057,94.62704054472047,00:01:34,0.505,schools
"1079 LAURIER AV, VANCOUVER, BC",1209167,474763,59150659002,Vancouver Talmud Torah Elementary,1209333,474385,71.49987660868042,00:01:11,0.519,schools
"108 E 10TH AV, VANCOUVER, BC",1211025,476032,59153159008,St Patrick Regional Secondary,1211034,475992,12.720822474872651,00:00:12,0.103,schools
"108 E 1ST AV, VANCOUVER, BC",1211053,476935,59154174006,St Francis Xavier,1211599,476578,90.90839875483896,00:01:30,0.735,schools
"108 E 20TH AV, VANCOUVER, BC",1211069,474999,59150685001,David Livingstone Elementary,1211419,474823,77.87562223816064,00:01:17,0.497,schools
"108 E 27TH AV, VANCOUVER, BC",1211070,474396,59150689004,General Wolfe Elementary,1210854,474408,55.83005183361243,00:00:55,0.285,schools
"108 E 35TH AV, VANCOUVER, BC",1211091,473483,59150538013,General Brock Elementary,1211269,473756,65.2785605219143,00:01:05,0.501,schools
"108 E 39TH AV, VANCOUVER, BC",1211093,473079,59150534006,Sir Wm Van Horne Elementary,1210881,472668,108.52909843888594,00:01:48,0.645,schools
"108 E BROADWAY, VANCOUVER, BC",1211031,476132,59153159004,St Patrick Regional Secondary,1211034,475992,32.17362458611208,00:00:32,0.202,schools
"108 E HASTINGS ST, VANCOUVER, BC",1210996,478177,59153585004,Crosstown Elementary,1210665,477892,98.66079231064712,00:01:38,0.741,schools
"108 E HASTINGS ST, VANCOUVER, BC",1211004,478177,59153585004,Crosstown Elementary,1210665,477892,98.66079231064712,00:01:38,0.741,schools
